year,month,port,SDM_60,SDM_90
2002,8,SDA,0.3074506704340191,0.26401948928738384
2002,8,CA2,NA,NA
2002,9,NPS,NA,NA
2002,9,SPS,NA,NA
2002,9,CWA,0.32658408745461043,0.23996959494909756
2002,9,CLW,0.34874311808950054,0.26485943950280766
2002,9,WA5,NA,NA
2002,9,CLO,0.3490592364975739,0.265552246891376
2002,9,TLA,0.22342615853282596,0.18698847112628286
2002,9,NPA,0.15274778925954843,0.13083640558452153
2002,9,CBA,0.16078784564933765,0.12969900020463784
2002,9,BRA,0.14241157145069172,0.11850403659938745
2002,9,OR1,NA,NA
2002,9,CCA,0.1692456014250797,0.12914165612692252
2002,9,ERA,0.15549704988069576,0.12734469674541143
2002,9,BGA,0.18357106131604975,0.14701797030466335
2002,9,BDA,0.2748731569479001,0.21483085829887755
2002,9,SFA,0.39301622039181927,0.2809327044089635
2002,9,MNA,0.2739256070259912,0.21428655883676168
2002,9,MRA,0.23874744077016707,0.19135686086603637
2002,9,SBA,0.3930894203587539,0.3436855719102169
2002,9,LAA,0.41837405493502977,0.36501234895366386
2002,9,SDA,0.2990259593845099,0.26732630647836236
2002,9,CA2,NA,NA
2002,10,NPS,NA,NA
2002,10,SPS,NA,NA
2002,10,CWA,0.25330288740736184,0.187248751736509
2002,10,CLW,0.2975106242628309,0.2226653531731018
2002,10,WA5,NA,NA
2002,10,CLO,0.30087337844837714,0.2256093609892378
2002,10,TLA,0.20673040781684304,0.16490979018926363
2002,10,NPA,0.15192349920484474,0.12208995032538322
2002,10,CBA,0.16087685459514214,0.1137420351667603
2002,10,BRA,0.11308194300340067,0.09601555192835672
2002,10,OR1,NA,NA
2002,10,CCA,0.15122768023341407,0.1164328439295218
2002,10,ERA,0.18891470023721987,0.13558725542735
2002,10,BGA,0.14463690396658677,0.11938197630842673
2002,10,BDA,0.319795953468147,0.24223291000758002
2002,10,SFA,0.4532086842073096,0.3171964709757156
2002,10,MNA,0.24406077361664552,0.1890407982394364
2002,10,MRA,0.2181026463772687,0.1813313158597699
2002,10,SBA,0.3934768055094987,0.35770307664608064
2002,10,LAA,0.3922511455559334,0.3443205025210761
2002,10,SDA,0.2918965457933432,0.2585067732729432
2002,10,CA2,NA,NA
2002,11,NPS,NA,NA
2002,11,SPS,NA,NA
2002,11,CWA,0.1942055747964316,0.1459733260540606
2002,11,CLW,0.19151682070796452,0.1399385894165073
2002,11,WA5,NA,NA
2002,11,CLO,0.18610399800541233,0.14006560911527938
2002,11,TLA,0.12099045692469741,0.09367757619123519
2002,11,NPA,0.139911080588295,0.10333983136282243
2002,11,CBA,0.1649313157434186,0.12482288781118453
2002,11,BRA,0.16412393732737468,0.1297045915797948
2002,11,OR1,NA,NA
2002,11,CCA,0.18486956216170977,0.14217139870250742
2002,11,ERA,0.1778252725371684,0.1395968131446572
2002,11,BGA,0.16117054999599026,0.1309923032794919
2002,11,BDA,0.32092453127519954,0.2399840192771812
2002,11,SFA,0.4488289820285989,0.30768092475003667
2002,11,MNA,0.23861847449507978,0.18901665649392593
2002,11,MRA,0.2678922577273278,0.21183545645777926
2002,11,SBA,0.4010034550084836,0.3446121346302866
2002,11,LAA,0.403093870665117,0.3391019185579668
2002,11,SDA,0.2867424179253907,0.24983598829254391
2002,11,CA2,NA,NA
2002,12,NPS,NA,NA
2002,12,SPS,NA,NA
2002,12,CWA,0.1577850031700506,0.11253586910916642
2002,12,CLW,0.19299075722024875,0.13420273880781228
2002,12,WA5,NA,NA
2002,12,CLO,0.19625257995689915,0.13940737623938032
2002,12,TLA,0.14496789176690789,0.11161444483504707
2002,12,NPA,0.17092622686309497,0.12797743571630282
2002,12,CBA,0.16157859410276124,0.12681619837534855
2002,12,BRA,0.19126984601768662,0.1412484240717157
2002,12,OR1,NA,NA
2002,12,CCA,0.20764417355729436,0.1607158116922337
2002,12,ERA,0.22676350539954207,0.1603987642934841
2002,12,BGA,0.17791677596027491,0.13948243930080098
2002,12,BDA,0.25168648472093624,0.18763171692391978
2002,12,SFA,0.28808623325411914,0.20763502638239587
2002,12,MNA,0.21629016979051177,0.1665706984401401
2002,12,MRA,0.23783989709515646,0.1921080495725192
2002,12,SBA,0.39521471219718135,0.338104201314628
2002,12,LAA,0.34755882306041874,0.2877790399628119
2002,12,SDA,0.2538330192336848,0.2105546310971708
2002,12,CA2,NA,NA
2003,1,NPS,NA,NA
2003,1,SPS,NA,NA
2003,1,CWA,0.2899297355692233,0.22624302940641217
2003,1,CLW,0.3424571377196131,0.24812027824021154
2003,1,WA5,NA,NA
2003,1,CLO,0.34472901089983876,0.25710026386538964
2003,1,TLA,0.27796944583229827,0.21724322410635633
2003,1,NPA,0.29944370945511367,0.23014563120517526
2003,1,CBA,0.35109603250493654,0.27402696625432377
2003,1,BRA,0.3682928507940206,0.2880627030849957
2003,1,OR1,NA,NA
2003,1,CCA,0.37569917736861647,0.29988663785399927
2003,1,ERA,0.383006495557253,0.29229547382106413
2003,1,BGA,0.30931142145186985,0.2548854259122254
2003,1,BDA,0.37930370214770204,0.3149338408021474
2003,1,SFA,0.46185168711578145,0.3514266229124479
2003,1,MNA,0.37503334404533484,0.30111006642867466
2003,1,MRA,0.350807036780228,0.2954536948036239
2003,1,SBA,0.48676705704901807,0.4430631081998386
2003,1,LAA,0.4917893397014173,0.42704145273476163
2003,1,SDA,0.3983281414471028,0.3390440792337359
2003,1,CA2,NA,NA
2003,2,NPS,NA,NA
2003,2,SPS,NA,NA
2003,2,CWA,0.32880144356084723,0.258295742030267
2003,2,CLW,0.4084327484559175,0.2944412158192839
2003,2,WA5,NA,NA
2003,2,CLO,0.4088577991303969,0.30194764864959583
2003,2,TLA,0.29347707443288257,0.24092279346206652
2003,2,NPA,0.28812088178333656,0.2203633367550527
2003,2,CBA,0.26270091207592394,0.2079494570759528
2003,2,BRA,0.270540032454247,0.21881197812445755
2003,2,OR1,NA,NA
2003,2,CCA,0.29594778691350854,0.24038681240117812
2003,2,ERA,0.312077615084356,0.25256045466803756
2003,2,BGA,0.26335227205196304,0.21848804213396913
2003,2,BDA,0.35626543928233406,0.29797023874647044
2003,2,SFA,0.49299077420425014,0.35815307584605993
2003,2,MNA,0.35214947209885666,0.2790049500819792
2003,2,MRA,0.3407488840118963,0.27469763075207154
2003,2,SBA,0.4951334205189986,0.4366225285471237
2003,2,LAA,0.46904671817914956,0.39982388950507203
2003,2,SDA,0.3952701003405408,0.32464243429299144
2003,2,CA2,NA,NA
2003,3,NPS,NA,NA
2003,3,SPS,NA,NA
2003,3,CWA,0.3538212535634477,0.2803161292748948
2003,3,CLW,0.4340810437867474,0.3056019730961744
2003,3,WA5,NA,NA
2003,3,CLO,0.4225295148274866,0.30494479495187166
2003,3,TLA,0.25992058240574606,0.2146324197669845
2003,3,NPA,0.25842542313804023,0.19879062070024917
2003,3,CBA,0.272399553495969,0.2085490115659683
2003,3,BRA,0.26485680219883045,0.21080942874361971
2003,3,OR1,NA,NA
2003,3,CCA,0.29506160759345873,0.2317665694429361
2003,3,ERA,0.33030213562728167,0.25459861440227904
2003,3,BGA,0.3046165141327086,0.23281253017448728
2003,3,BDA,0.3660827530336565,0.3000880856105675
2003,3,SFA,0.5855861471884617,0.4026531129087385
2003,3,MNA,0.35882303764511747,0.2744048712138614
2003,3,MRA,0.2598261955961183,0.21172006945521776
2003,3,SBA,0.49178232571050046,0.4380988256745441
2003,3,LAA,0.5063001669625462,0.4408117308739572
2003,3,SDA,0.4271242599374924,0.36017657444921886
2003,3,CA2,NA,NA
2003,4,NPS,NA,NA
2003,4,SPS,NA,NA
2003,4,CWA,0.29866942099399035,0.23525616843828265
2003,4,CLW,0.39525271728240624,0.27465153054473695
2003,4,WA5,NA,NA
2003,4,CLO,0.39693831571688254,0.28309329661136173
2003,4,TLA,0.26748048414786657,0.21254016547396348
2003,4,NPA,0.24736912119569202,0.18619892294476698
2003,4,CBA,0.2633666250125441,0.2083665092270209
2003,4,BRA,0.27823381512275625,0.2170779295822767
2003,4,OR1,NA,NA
2003,4,CCA,0.3079434968490418,0.2355815763356021
2003,4,ERA,0.36438487848673745,0.27024186606190487
2003,4,BGA,0.33171276246507964,0.26277976442514117
2003,4,BDA,0.41662963176445095,0.3307503940635066
2003,4,SFA,0.5711730722557096,0.4191544481891173
2003,4,MNA,0.4299068734417727,0.3292166249347735
2003,4,MRA,0.43070196819548706,0.33755353843793273
2003,4,SBA,0.6225487717530793,0.5529482245688735
2003,4,LAA,0.5488117419423596,0.47009247202338195
2003,4,SDA,0.42818428499774003,0.37271795820767484
2003,4,CA2,NA,NA
2003,5,NPS,NA,NA
2003,5,SPS,NA,NA
2003,5,CWA,0.4035151915813005,0.3152862335393915
2003,5,CLW,0.49145840213687003,0.3616008909820619
2003,5,WA5,NA,NA
2003,5,CLO,0.5023097809884818,0.3695661288295542
2003,5,TLA,0.3690789255876506,0.30110695830565043
2003,5,NPA,0.30695920342530325,0.25079502097274964
2003,5,CBA,0.3358484590764663,0.26717858930634186
2003,5,BRA,0.3435011023517919,0.2746700899024427
2003,5,OR1,NA,NA
2003,5,CCA,0.39319003651549994,0.30061309198495323
2003,5,ERA,0.38484868831368985,0.2838509398101742
2003,5,BGA,0.2985230671952889,0.22213297075717614
2003,5,BDA,0.3552805869600857,0.2819368832157957
2003,5,SFA,0.5448537532035156,0.39459020649233173
2003,5,MNA,0.3825310821352324,0.3151024267996039
2003,5,MRA,0.3194147231274329,0.25437468454962775
2003,5,SBA,0.6401776512584059,0.53279473958213
2003,5,LAA,0.5537815389458892,0.4677068485632626
2003,5,SDA,0.45013602312500933,0.38100298010390027
2003,5,CA2,NA,NA
2003,6,NPS,NA,NA
2003,6,SPS,NA,NA
2003,6,CWA,0.4750486746827761,0.35530147737221707
2003,6,CLW,0.5535850115554043,0.43081184076550216
2003,6,WA5,NA,NA
2003,6,CLO,0.5697504191171555,0.44253217267681555
2003,6,TLA,0.4379841787323274,0.3626661791353698
2003,6,NPA,0.31479678255590526,0.28658715029465254
2003,6,CBA,0.39214794170604184,0.30737717139005594
2003,6,BRA,0.3895367910985344,0.3062215478048919
2003,6,OR1,NA,NA
2003,6,CCA,0.44633223959575585,0.35685434562655594
2003,6,ERA,0.4843734796533639,0.37858038807854705
2003,6,BGA,0.3518877870775759,0.2704584892382939
2003,6,BDA,0.3754513488013159,0.3087373241469182
2003,6,SFA,0.5045536724339221,0.37891197569116397
2003,6,MNA,0.3641042764770028,0.30047852326142416
2003,6,MRA,0.3840848043307561,0.32811391693398806
2003,6,SBA,0.6037650795239541,0.5377247159777124
2003,6,LAA,0.5500887202239165,0.47484936174445264
2003,6,SDA,0.4082604672203119,0.35916400710585233
2003,6,CA2,NA,NA
2003,7,NPS,NA,NA
2003,7,SPS,NA,NA
2003,7,CWA,0.4608520480894273,0.3540791164355205
2003,7,CLW,0.5293544587863755,0.4224263389724167
2003,7,WA5,NA,NA
2003,7,CLO,0.5348248383468059,0.43016944879726055
2003,7,TLA,0.40077582553289104,0.3379338322944901
2003,7,NPA,0.3350103457958118,0.2973949897388011
2003,7,CBA,0.3888586240239285,0.3240598912855635
2003,7,BRA,0.42636802958462167,0.3121845435537974
2003,7,OR1,NA,NA
2003,7,CCA,0.4362016322828991,0.3415038501261445
2003,7,ERA,0.38049890025124133,0.3086158682206013
2003,7,BGA,0.33377126522702716,0.24807233315412744
2003,7,BDA,0.3691496742842552,0.30310045498177723
2003,7,SFA,0.5319249773755019,0.39803675124455096
2003,7,MNA,0.45019855603059417,0.36879825711702474
2003,7,MRA,0.40129047444849286,0.3315641197695498
2003,7,SBA,0.7279753589461888,0.6660672610909557
2003,7,LAA,0.6843408749019194,0.6000622785807503
2003,7,SDA,0.4882058118023517,0.4432279056996478
2003,7,CA2,NA,NA
2003,8,NPS,NA,NA
2003,8,SPS,NA,NA
2003,8,CWA,0.4885190869178823,0.3732957195049973
2003,8,CLW,0.5206381583665495,0.41615747971710143
2003,8,WA5,NA,NA
2003,8,CLO,0.5191946898325248,0.4208802413113437
2003,8,TLA,0.37496503727389413,0.33837575660761604
2003,8,NPA,0.3325511235397815,0.28946701116915124
2003,8,CBA,0.31778358913771143,0.2751408159721817
2003,8,BRA,0.26379462584182545,0.2202007199892337
2003,8,OR1,NA,NA
2003,8,CCA,0.3100993955406419,0.24892330519281902
2003,8,ERA,0.3133532266371839,0.2433088948099398
2003,8,BGA,0.23586212501370457,0.20124196518806128
2003,8,BDA,0.44479340632204656,0.3552447746901854
2003,8,SFA,0.6033082272454502,0.4558927731034363
2003,8,MNA,0.39287958851834065,0.33963373791835816
2003,8,MRA,0.44527585827025085,0.38987562431355727
2003,8,SBA,0.7589823296393758,0.7057846507492282
2003,8,LAA,0.7236426777819813,0.6555057185644543
2003,8,SDA,0.6085793905880083,0.5411888238914067
2003,8,CA2,NA,NA
2003,9,NPS,NA,NA
2003,9,SPS,NA,NA
2003,9,CWA,0.5321242116292317,0.42810781253233493
2003,9,CLW,0.5872756150743318,0.46602834908354684
2003,9,WA5,NA,NA
2003,9,CLO,0.5948126958328344,0.47219627520182367
2003,9,TLA,0.43617540221315265,0.3806726732574727
2003,9,NPA,0.3196009074648221,0.28082582047838417
2003,9,CBA,0.29087775519029013,0.2512081349347259
2003,9,BRA,0.23146073431557704,0.2097346323557181
2003,9,OR1,NA,NA
2003,9,CCA,0.29809762782880356,0.23843831618770192
2003,9,ERA,0.37666768532717365,0.2859370963746943
2003,9,BGA,0.3659646412854393,0.28658224726095793
2003,9,BDA,0.4291511822997788,0.34615172273774447
2003,9,SFA,0.5790513337388927,0.4341861143432282
2003,9,MNA,0.39888871974415246,0.3530518950820811
2003,9,MRA,0.6703425450795362,0.5422747522953785
2003,9,SBA,0.8217089536703295,0.7566547921962208
2003,9,LAA,0.8147722719497578,0.7338443731933129
2003,9,SDA,0.7675359343831567,0.674362998731493
2003,9,CA2,NA,NA
2003,10,NPS,NA,NA
2003,10,SPS,NA,NA
2003,10,CWA,0.47869089269189424,0.38565594469553527
2003,10,CLW,0.556037559372855,0.4192767467832192
2003,10,WA5,NA,NA
2003,10,CLO,0.5491744452735521,0.42342819811827265
2003,10,TLA,0.4073595610707762,0.33365476406046574
2003,10,NPA,0.37641945037761393,0.30126717270521647
2003,10,CBA,0.28163987149508773,0.24153434056475562
2003,10,BRA,0.2750217645806062,0.23328152365473864
2003,10,OR1,NA,NA
2003,10,CCA,0.3101358879328026,0.2545670052745354
2003,10,ERA,0.325285042490027,0.25179608361756356
2003,10,BGA,0.22781675452546726,0.18942425418317405
2003,10,BDA,0.4267120349756136,0.33623080900655494
2003,10,SFA,0.5938635776402602,0.46148178489030905
2003,10,MNA,0.5308542718828223,0.4341443931065732
2003,10,MRA,0.61305336345176,0.5102893888251173
2003,10,SBA,0.7606610847456802,0.6658555433992944
2003,10,LAA,0.7195521143423035,0.6350270782005736
2003,10,SDA,0.62365236047974415,0.5569339915788322
2003,10,CA2,NA,NA
2003,11,NPS,NA,NA
2003,11,SPS,NA,NA
2003,11,CWA,0.30453409201734594,0.2294357209937808
2003,11,CLW,0.33917568292094286,0.2543369147427164
2003,11,WA5,NA,NA
2003,11,CLO,0.34844155597633547,0.2622369874282881
2003,11,TLA,0.2991802599464284,0.22617130351887232
2003,11,NPA,0.28998703792540714,0.21912836023514068
2003,11,CBA,0.24881756992015258,0.2020074995615008
2003,11,BRA,0.2320412588836525,0.1962967878717878
2003,11,OR1,NA,NA
2003,11,CCA,0.26432600420965846,0.2122549326856358
2003,11,ERA,0.2721036278246634,0.217556211233346
2003,11,BGA,0.25286735453953346,0.21132235010389727
2003,11,BDA,0.3374231134943756,0.27035100564011694
2003,11,SFA,0.4616473939561961,0.3440048976118366
2003,11,MNA,0.41963122849939044,0.3281854122340427
2003,11,MRA,0.5062704047479597,0.41014852091105597
2003,11,SBA,0.6185729020171695,0.5771432570333964
2003,11,LAA,0.5687408985149476,0.5107325255792597
2003,11,SDA,0.4911626206475428,0.442965587578577
2003,11,CA2,NA,NA
2003,12,NPS,NA,NA
2003,12,SPS,NA,NA
2003,12,CWA,0.27828995786847605,0.21043484806398777
2003,12,CLW,0.2903132261417489,0.21362873960666048
2003,12,WA5,NA,NA
2003,12,CLO,0.2876914924178015,0.21699409272143014
2003,12,TLA,0.2229275563795815,0.17145906362330776
2003,12,NPA,0.23648414687815242,0.18373787083477106
2003,12,CBA,0.2884431846794628,0.22000966706261993
2003,12,BRA,0.27577472458187485,0.2136690327774205
2003,12,OR1,NA,NA
2003,12,CCA,0.27665223622136115,0.2236295193119469
2003,12,ERA,0.3025007384359936,0.2275155315821352
2003,12,BGA,0.2820782920846375,0.2260754687546817
2003,12,BDA,0.35684606783189937,0.2738635665542188
2003,12,SFA,0.37807436867756683,0.3085161584439457
2003,12,MNA,0.3552904949482339,0.27576138453426713
2003,12,MRA,0.3458579610775693,0.27794495590053
2003,12,SBA,0.5122901359873433,0.46515415992015224
2003,12,LAA,0.5543382861549723,0.47778965099786846
2003,12,SDA,0.46155672029771316,0.3917485296987385
2003,12,CA2,NA,NA
2004,1,NPS,NA,NA
2004,1,SPS,NA,NA
2004,1,CWA,0.24674536227246552,0.1915590033068215
2004,1,CLW,0.2984804696265987,0.21773431701422918
2004,1,WA5,NA,NA
2004,1,CLO,0.2958405807448421,0.22655389375400545
2004,1,TLA,0.2501445301652786,0.19466015237909617
2004,1,NPA,0.2570532007727368,0.20883209798882904
2004,1,CBA,0.3145796568533506,0.24526755031374287
2004,1,BRA,0.29085912605244607,0.2304671205633941
2004,1,OR1,NA,NA
2004,1,CCA,0.3076671131372862,0.24578673649098604
2004,1,ERA,0.31022710570479195,0.2412197305893812
2004,1,BGA,0.28163204752309345,0.22823814117920493
2004,1,BDA,0.34367808214919543,0.28216930319609973
2004,1,SFA,0.41614831070746144,0.3240686292743384
2004,1,MNA,0.33890481269167316,0.267249946170596
2004,1,MRA,0.3245097960862304,0.26644777763099614
2004,1,SBA,0.5383113800517975,0.46619058535643426
2004,1,LAA,0.514925317379426,0.45164960230671575
2004,1,SDA,0.4050473017127018,0.346536635656117
2004,1,CA2,NA,NA
2004,2,NPS,NA,NA
2004,2,SPS,NA,NA
2004,2,CWA,0.36783875125492443,0.28426966250098196
2004,2,CLW,0.40036082288049485,0.2940324586911545
2004,2,WA5,NA,NA
2004,2,CLO,0.4076210869707883,0.29786770589418066
2004,2,TLA,0.30091070916994334,0.24088359308988275
2004,2,NPA,0.31891173194916755,0.23372745202214806
2004,2,CBA,0.2921681721209481,0.2343547600639225
2004,2,BRA,0.3107529902919812,0.25014740158792764
2004,2,OR1,NA,NA
2004,2,CCA,0.34157966197783696,0.2835046568668055
2004,2,ERA,0.3872811504319647,0.2855269237822187
2004,2,BGA,0.26893511878262305,0.2208445249553556
2004,2,BDA,0.35010014763185193,0.2928129249987829
2004,2,SFA,0.4639720914178881,0.3480348509447328
2004,2,MNA,0.39137940029798035,0.3060657570801549
2004,2,MRA,0.337366190240217,0.26680813027680106
2004,2,SBA,0.5636118625172938,0.49122248326527096
2004,2,LAA,0.480527289302914,0.42308290174092866
2004,2,SDA,0.40971476100075116,0.3259923329701768
2004,2,CA2,NA,NA
2004,3,NPS,NA,NA
2004,3,SPS,NA,NA
2004,3,CWA,0.34067531826955977,0.25947686803350256
2004,3,CLW,0.39892876639969826,0.288334618774062
2004,3,WA5,NA,NA
2004,3,CLO,0.39754624922506615,0.29887605398458195
2004,3,TLA,0.303797352246424,0.2459581898926579
2004,3,NPA,0.3280802749407788,0.2576236662483525
2004,3,CBA,0.34616340652558353,0.2851506716473158
2004,3,BRA,0.3323500513270668,0.2872396076531851
2004,3,OR1,NA,NA
2004,3,CCA,0.38558774474182816,0.3150251440606808
2004,3,ERA,0.44091039790758435,0.34586244351707324
2004,3,BGA,0.3527137805898023,0.2650582951321499
2004,3,BDA,0.43205554226553566,0.35181103620933424
2004,3,SFA,0.6428935960557248,0.496179851451655
2004,3,MNA,0.48205335138269934,0.3756656856884586
2004,3,MRA,0.41172844435408995,0.3330023507852533
2004,3,SBA,0.646104473300198,0.5913770570644166
2004,3,LAA,0.5265204339413191,0.46291199501756186
2004,3,SDA,0.4246550522189384,0.35716593558768767
2004,3,CA2,NA,NA
2004,4,NPS,NA,NA
2004,4,SPS,NA,NA
2004,4,CWA,0.4172486248711745,0.33920683953374503
2004,4,CLW,0.4918378030378667,0.35931413872122475
2004,4,WA5,NA,NA
2004,4,CLO,0.49476184936329015,0.36593139055137985
2004,4,TLA,0.3460659745327436,0.28573487441860823
2004,4,NPA,0.31128968020355463,0.24675910625321507
2004,4,CBA,0.3157167976337766,0.25268593403322737
2004,4,BRA,0.3214132079874636,0.2628976535230671
2004,4,OR1,NA,NA
2004,4,CCA,0.3652081946776213,0.29202564458052316
2004,4,ERA,0.42949181042782875,0.32953947300478315
2004,4,BGA,0.24073768607858154,0.20974143503817044
2004,4,BDA,0.4820688199067925,0.377622007564757
2004,4,SFA,0.6124976211026603,0.4745876546880161
2004,4,MNA,0.45223581485082337,0.3487321667688883
2004,4,MRA,0.5341809380622137,0.43557718295942655
2004,4,SBA,0.703222588594589,0.6578498226365233
2004,4,LAA,0.5934644199667438,0.5265870688429342
2004,4,SDA,0.4839015553823148,0.41318355388450495
2004,4,CA2,NA,NA
2004,5,NPS,NA,NA
2004,5,SPS,NA,NA
2004,5,CWA,0.432578549683094,0.3353197042074029
2004,5,CLW,0.5524152411797446,0.413080165955983
2004,5,WA5,NA,NA
2004,5,CLO,0.5660423979695354,0.425170515721276
2004,5,TLA,0.4225925991911538,0.33898142368244044
2004,5,NPA,0.33399397977796236,0.2780136401572613
2004,5,CBA,0.35633631518680015,0.2925035885422203
2004,5,BRA,0.33905437919354836,0.2913765412900585
2004,5,OR1,NA,NA
2004,5,CCA,0.38485023683495523,0.3215272134784655
2004,5,ERA,0.48453402186063294,0.37488552394648295
2004,5,BGA,0.31840759639137534,0.2599307955556776
2004,5,BDA,0.3837828444897808,0.29909817778295084
2004,5,SFA,0.5171476661932762,0.3949789462737926
2004,5,MNA,0.4644640112827613,0.3733718302406415
2004,5,MRA,0.499197127288937,0.4167610611701029
2004,5,SBA,0.7402907496778875,0.6519329524601961
2004,5,LAA,0.6426433447310381,0.5422965497770132
2004,5,SDA,0.5245123231188872,0.44519098608330904
2004,5,CA2,NA,NA
2004,6,NPS,NA,NA
2004,6,SPS,NA,NA
2004,6,CWA,0.5662549039853944,0.42861477001551
2004,6,CLW,0.676925206436682,0.5339895693396313
2004,6,WA5,NA,NA
2004,6,CLO,0.6947876709557715,0.545600706566539
2004,6,TLA,0.5371874851037245,0.44488151129605114
2004,6,NPA,0.4516449396357392,0.3792290014491693
2004,6,CBA,0.43384691179192886,0.35600883457897137
2004,6,BRA,0.3664467877598219,0.30893181169078127
2004,6,OR1,NA,NA
2004,6,CCA,0.4423736044699377,0.3575003196683545
2004,6,ERA,0.5212630735346299,0.3862675688274493
2004,6,BGA,0.3518232731003728,0.25956707918955335
2004,6,BDA,0.32191989595461407,0.2707664259265564
2004,6,SFA,0.5803776533726384,0.42485693780498374
2004,6,MNA,0.41707748872354444,0.32917885704934174
2004,6,MRA,0.51540145107678,0.4414051439703414
2004,6,SBA,0.7386939730495214,0.6315704911655071
2004,6,LAA,0.5973510662233957,0.5118742238524862
2004,6,SDA,0.4429588571362112,0.3973524824762595
2004,6,CA2,NA,NA
2004,7,NPS,NA,NA
2004,7,SPS,NA,NA
2004,7,CWA,0.5483174681022603,0.4284244291840417
2004,7,CLW,0.6266719353043355,0.5069550342488618
2004,7,WA5,NA,NA
2004,7,CLO,0.6374589963408385,0.5165621592979132
2004,7,TLA,0.4858862905354805,0.42095828350318154
2004,7,NPA,0.41886431161215926,0.36948384972225873
2004,7,CBA,0.41076635087888425,0.34862156346717893
2004,7,BRA,0.5079724992955885,0.4027799187747451
2004,7,OR1,NA,NA
2004,7,CCA,0.5354632223561793,0.43817363797823344
2004,7,ERA,0.4823192418558115,0.36552179788856265
2004,7,BGA,0.3279053108586419,0.275105917351985
2004,7,BDA,0.46685135148225293,0.37183737392422833
2004,7,SFA,0.5837929163700716,0.43439446072424615
2004,7,MNA,0.5137169028152773,0.40624350664079056
2004,7,MRA,0.6202048992074737,0.536664687418256
2004,7,SBA,0.5914619350906021,0.5400139569039212
2004,7,LAA,0.6163062527077999,0.5358365577793921
2004,7,SDA,0.5440866083851513,0.4732200956288588
2004,7,CA2,NA,NA
2004,8,NPS,NA,NA
2004,8,SPS,NA,NA
2004,8,CWA,0.6379797864665268,0.5094901211455921
2004,8,CLW,0.6811473012672469,0.5624744228900259
2004,8,WA5,NA,NA
2004,8,CLO,0.6893291155279782,0.5675948984658788
2004,8,TLA,0.5371670285303841,0.456248538330887
2004,8,NPA,0.4831336631038147,0.39185431515822333
2004,8,CBA,0.42242489388537785,0.35805765597715883
2004,8,BRA,0.3430876757263455,0.2931648809775559
2004,8,OR1,NA,NA
2004,8,CCA,0.3676491735718794,0.3053402796970038
2004,8,ERA,0.34732405396719135,0.2741113917352636
2004,8,BGA,0.3092268641637538,0.24797086157123188
2004,8,BDA,0.39909225045352853,0.3458695300668279
2004,8,SFA,0.640762666752827,0.4756583123491229
2004,8,MNA,0.46429207243621706,0.3835340101880868
2004,8,MRA,0.5886158308086621,0.5034376551896945
2004,8,SBA,0.634311859505952,0.5847872846502431
2004,8,LAA,0.668171779050043,0.58804044391272
2004,8,SDA,0.5929482836313588,0.5208671512202863
2004,8,CA2,NA,NA
2004,9,NPS,NA,NA
2004,9,SPS,NA,NA
2004,9,CWA,0.6729505169987678,0.5340877724328527
2004,9,CLW,0.7271581822602207,0.5941249079984311
2004,9,WA5,NA,NA
2004,9,CLO,0.7294320732887302,0.5996823836757679
2004,9,TLA,0.5412809019002432,0.48702055002396233
2004,9,NPA,0.47845421551980755,0.39112500356560626
2004,9,CBA,0.37011780068672523,0.31383543598417524
2004,9,BRA,0.3779707248372737,0.3039057078290748
2004,9,OR1,NA,NA
2004,9,CCA,0.4377873371289076,0.34190521569874804
2004,9,ERA,0.4439583175269694,0.3333076037493521
2004,9,BGA,0.3901570731194483,0.30272514632329195
2004,9,BDA,0.47954574088899443,0.3895600557778821
2004,9,SFA,0.6627755823819076,0.5311229783158611
2004,9,MNA,0.6308045233841295,0.525893575866512
2004,9,MRA,0.6627227723395743,0.590805387862704
2004,9,SBA,0.7197453602527578,0.6653024850717557
2004,9,LAA,0.7162816881492574,0.6483317314718027
2004,9,SDA,0.6266809209667403,0.5752932141146322
2004,9,CA2,NA,NA
2004,10,NPS,NA,NA
2004,10,SPS,NA,NA
2004,10,CWA,0.580792251408741,0.46356670939808986
2004,10,CLW,0.6365918310037711,0.502647265708296
2004,10,WA5,NA,NA
2004,10,CLO,0.6395548605424468,0.5066595555939516
2004,10,TLA,0.4876311051977935,0.413381220383614
2004,10,NPA,0.4442737860530469,0.3626496888447063
2004,10,CBA,0.36656256034184403,0.3073252705668439
2004,10,BRA,0.3114090470963475,0.26352040966996576
2004,10,OR1,NA,NA
2004,10,CCA,0.3643518451666277,0.2958558565611135
2004,10,ERA,0.38667272495000193,0.30681384683644564
2004,10,BGA,0.3096081316791555,0.2544875610528745
2004,10,BDA,0.45135869071101203,0.367252676740539
2004,10,SFA,0.6300196949767207,0.4809170746060896
2004,10,MNA,0.5748739199648336,0.47692478098639246
2004,10,MRA,0.6409875517067272,0.5469860000235419
2004,10,SBA,0.6824719144171605,0.6411022504321539
2004,10,LAA,0.7207083854045133,0.6455596586018005
2004,10,SDA,0.6035925292796367,0.5594658312577719
2004,10,CA2,NA,NA
2004,11,NPS,NA,NA
2004,11,SPS,NA,NA
2004,11,CWA,0.434671270026101,0.3422342410610046
2004,11,CLW,0.4988323913916709,0.37416022556883416
2004,11,WA5,NA,NA
